repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study	bundle_id	Read Group ID (RG)	Library (LB)	Platform (PL)	Platform Model (PM)	Platform Unit (PU)	Predicted Median Insert Size (PI)	Name of Sequencing Centre (CN)	Date run was produced (DT)
collaboratory	FI819413	8746bc1d-3a8a-5427-82ec-ec176cf85a07	BAM	319a95e45901775c391443792cbd04a7.WGS_paired_EOPC-059_tumor_01_merged.mdup.bam	128751160329	319a95e45901775c391443792cbd04a7	9f29a5ca-9b56-57e8-806b-abf5f66e86db	DO228335	EOPC-DE		EGAZ00001257468	run140717_SN546_0248_B_C48JRACXX_s_140717_5	tumor_01_ICGC_PCA059	ILLUMINA					
collaboratory	FI819338	02715102-bc0f-5667-92cb-a977801db2bc	BAM	e2b3cd35014611b9be139452baad71c6.WGS_paired_LOPC-017_normal_merged.mdup.bam	66871518056	e2b3cd35014611b9be139452baad71c6	56bb8dbc-43fd-5f19-897c-f683300f52d1	DO228124	EOPC-DE		EGAZ00001258366	run151001_ST-E00246_0055_AHG7VKCCXX_AS-90656-LR-11754	control_ICGC_PCAL17	ILLUMINA					
collaboratory	FI819244	570be748-2521-5642-9b18-cfa2eaa1a84a	BAM	437274c75ffaa2b8fcd6058ac75831b4.WGS_paired_EOPC-176_tumor_01_merged.mdup.bam	132861579920	437274c75ffaa2b8fcd6058ac75831b4	eb8e243d-0a44-58d0-a08a-457fc7dc7b21	DO228099	EOPC-DE		EGAZ00001258220	run150416_ST-E00240_0051_AH2K5MALXX_AS-77533-LR-10295	tumor_01_ICGC_PCA176	ILLUMINA					
collaboratory	FI819244	570be748-2521-5642-9b18-cfa2eaa1a84a	BAM	437274c75ffaa2b8fcd6058ac75831b4.WGS_paired_EOPC-176_tumor_01_merged.mdup.bam	132861579920	437274c75ffaa2b8fcd6058ac75831b4	eb8e243d-0a44-58d0-a08a-457fc7dc7b21	DO228099	EOPC-DE		EGAZ00001258220	run150416_ST-E00240_0051_AH2K5MALXX_AS-77533-LR-10296	tumor_01_ICGC_PCA176	ILLUMINA					
collaboratory	FI819214	e50737ee-aec7-5c05-925a-26eceb5dc304	BAM	c9ef18977ced8f0c3a1716d37521f22d.WGS_paired_EOPC-193_tumor_01_merged.mdup.bam	140748461476	c9ef18977ced8f0c3a1716d37521f22d	c4ab6b81-2d05-58cf-8646-bffd7a5f1e53	DO228115	EOPC-DE		EGAZ00001258242	run150421_ST-E00210_0028_AH2K37ALXX_AS-78166-LR-10254	tumor_01_ICGC_PCA193	ILLUMINA					
collaboratory	FI819214	e50737ee-aec7-5c05-925a-26eceb5dc304	BAM	c9ef18977ced8f0c3a1716d37521f22d.WGS_paired_EOPC-193_tumor_01_merged.mdup.bam	140748461476	c9ef18977ced8f0c3a1716d37521f22d	c4ab6b81-2d05-58cf-8646-bffd7a5f1e53	DO228115	EOPC-DE		EGAZ00001258242	run150421_ST-E00210_0028_AH2K37ALXX_AS-78166-LR-10255	tumor_01_ICGC_PCA193	ILLUMINA					
collaboratory	FI819144	87b5b543-b39b-5e55-a3b8-604fd8f0cb85	BAM	4ba84d503f286dfa25f003fe99bb8083.WGS_paired_EOPC-075_normal_merged.mdup.bam	83603378992	4ba84d503f286dfa25f003fe99bb8083	6c1d1dec-ea42-52d4-8f23-7593f8101601	DO227410	EOPC-DE		EGAZ00001258289	run140801_7001454_0121_AC5EE6ANXX_s_141218_1_000	control_ICGC_PCA075	ILLUMINA					
collaboratory	FI819144	87b5b543-b39b-5e55-a3b8-604fd8f0cb85	BAM	4ba84d503f286dfa25f003fe99bb8083.WGS_paired_EOPC-075_normal_merged.mdup.bam	83603378992	4ba84d503f286dfa25f003fe99bb8083	6c1d1dec-ea42-52d4-8f23-7593f8101601	DO227410	EOPC-DE		EGAZ00001258289	run140812_7001454_0122_AC5EARANXX_s_141219_1_000	control_ICGC_PCA075	ILLUMINA					
collaboratory	FI819072	be4c1dba-523c-5008-8a86-3f591deb66d6	BAM	4ecc23ee7c8e5dfffbf5acdd96632f2d.WGS_paired_EOPC-143_normal_merged.mdup.bam	77298678383	4ecc23ee7c8e5dfffbf5acdd96632f2d	76de4ce0-8e96-5ce1-8fa1-7a84325664cc	DO228070	EOPC-DE		EGAZ00001258169	run150701_ST-E00240_0062_BH5NFFCCXX_AS-76324-LR-10764	control_ICGC_PCA143	ILLUMINA					
collaboratory	FI819023	34bfbe7e-8db4-5a29-b7f5-9734ec596df6	BAM	da3317fec9a9061e997d76016fd63cf0.WGS_paired_EOPC-140_normal_merged.mdup.bam	93984821625	da3317fec9a9061e997d76016fd63cf0	12d5bfc8-952d-55b3-98b3-8486c377975f	DO228067	EOPC-DE		EGAZ00001258163	run150701_ST-E00240_0062_BH5NFFCCXX_AS-76318-LR-10763	control_ICGC_PCA140	ILLUMINA					
collaboratory	FI819039	20c52e68-e112-5bdb-8277-e5ef406a642b	BAM	e3be0ca350bfda14e0751d69f705ec9a.WGS_paired_EOPC-129_normal_merged.mdup.bam	71163811587	e3be0ca350bfda14e0751d69f705ec9a	91b9d210-febd-54cb-96ad-58dccc4d6691	DO228061	EOPC-DE		EGAZ00001258151	run150319_ST-E00204_0035_BH2H3YALXX_AS-77315-LR-9810	control_ICGC_PCA129	ILLUMINA					
